tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount,link,tx_amount_num
2022-11-22,2022-12-14,Tuberville,Thomas H,Sale (Full),INTC,"Intel Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $30.00
                                                
Expires: 09/15/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,15001.0
2022-11-22,2022-12-14,Tuberville,Thomas H,Sale (Partial),MSFT,Microsoft Corporation - Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-22,2022-12-14,Tuberville,Thomas H,Sale (Full),F,Ford Motor Company Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-17,2022-12-14,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-09,2022-12-14,Tuberville,Thomas H,Purchase,INTC,Intel Corporation - Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-08,2022-12-14,Tuberville,Thomas H,Sale (Full),PYPL,"PayPal Holdings, Inc. - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $100.00
                                                
Expires: 01/19/2024","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,50001.0
2022-11-08,2022-12-14,Tuberville,Thomas H,Sale (Partial),PYPL,"PayPal Holdings, Inc. - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-08,2022-12-14,Tuberville,Thomas H,Purchase,ATVI,"Activision Blizzard, Inc - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-07,2022-12-14,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,100001.0
2022-11-03,2022-12-14,Tuberville,Thomas H,Purchase,CLF,Cleveland-Cliffs Inc. Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,50001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),STX,Seagate Technology Holdings PLC - Ordinary Shares,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,15001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),BALL,Ball Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,15001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),COUP,Coupa Software Incorporated - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,15001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Partial),DIS,Walt Disney Company (The) Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,50001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),META,"Meta Platforms, Inc. - Class A Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,50001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),FDX,FedEx Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,50001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Partial),IRBT,iRobot Corporation - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,15001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),MTCH,"Match Group, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,15001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),NFLX,"Netflix, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,50001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),PYPL,"PayPal Holdings, Inc. - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,100001.0
2022-11-11,2022-12-11,Wyden,Ron L,Sale (Full),SQ,"Block, Inc. Class A Common Stock,","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b239e81f-3a2a-4cde-8c96-e82c84266aad/,15001.0
2022-11-15,2022-12-09,Carper,Thomas R,Sale (Full),WIW,Western Asset Inflation-Linked Opportunities & Inc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,15001.0
2022-11-15,2022-12-09,Carper,Thomas R,Purchase,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,15001.0
2022-11-08,2022-12-09,Carper,Thomas R,Purchase,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,15001.0
2022-12-28,2023-01-13,Cantwell,Maria,Sale (Full),RNWK,"RealNetworks, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5d41d5a8-eb5b-4092-aae1-99a26f4932f2/,15001.0
2022-12-23,2023-01-13,Tuberville,Thomas H,Purchase,GOLD,Barrick Gold Corporation Common Stock (BC),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,15001.0
2022-12-15,2023-01-13,Tuberville,Thomas H,Sale (Partial),DIS,Walt Disney Company (The) Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,15001.0
2022-12-09,2023-01-13,Tuberville,Thomas H,Sale (Full),PYPL,"PayPal Holdings, Inc. - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $100.00
                                                
Expires: 01/19/2024","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,100001.0
2022-12-09,2023-01-13,Tuberville,Thomas H,Sale (Partial),PYPL,"PayPal Holdings, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,15001.0
2022-12-09,2023-01-13,Tuberville,Thomas H,Sale (Partial),PYPL,"PayPal Holdings, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,50001.0
2022-12-09,2023-01-13,Tuberville,Thomas H,Sale (Partial),PYPL,"PayPal Holdings, Inc. - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,100001.0
2022-12-08,2023-01-13,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,15001.0
2022-12-06,2023-01-13,Tuberville,Thomas H,Purchase,GOLD,Barrick Gold Corporation Common Stock (BC),"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,50001.0
2022-12-05,2023-01-13,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,250001.0
2022-12-02,2023-01-13,Tuberville,Thomas H,Sale (Full),QCOM,"QUALCOMM Incorporated - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $140.00
                                                
Expires: 09/15/23","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,15001.0
2022-12-02,2023-01-13,Tuberville,Thomas H,Sale (Partial),QCOM,QUALCOMM Incorporated - Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,50001.0
2022-12-01,2023-01-13,Tuberville,Thomas H,Purchase,QCOM,QUALCOMM Incorporated - Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/6f6c5dfb-d731-4c2c-895b-2c842918bf3e/,100001.0
2022-12-20,2023-01-10,Collins,Susan M,Sale (Full),AKAM,"Akamai Technologies, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/44d5e494-6825-487d-9ffd-d2e7725d5cfa/,15001.0
2023-01-18,2023-02-14,Tuberville,Thomas H,Purchase,CLF,Cleveland-Cliffs Inc. Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/9e661d3e-df11-49a3-b66d-3dc83761229d/,100001.0
2023-01-13,2023-02-14,Tuberville,Thomas H,Purchase,UAA,"Under Armour, Inc. Class A Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/9e661d3e-df11-49a3-b66d-3dc83761229d/,15001.0
2023-01-05,2023-02-14,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/9e661d3e-df11-49a3-b66d-3dc83761229d/,15001.0
2023-01-05,2023-02-14,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/9e661d3e-df11-49a3-b66d-3dc83761229d/,50001.0
2023-01-05,2023-02-14,Tuberville,Thomas H,Sale (Partial),CLF,"Cleveland-Cliffs Inc. Common Stock
                                        
                                        
                                        
                                            Option Type: Call Strike price: $20.00
                                                
Expires: 06/16/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/9e661d3e-df11-49a3-b66d-3dc83761229d/,15001.0
2023-02-15,2023-03-01,Carper,Thomas R,Sale (Full),LUBYX,Lord Abbett Ultra Short Bond Fund - Class I,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d6484f32-d001-408c-82a9-4d6d6ec8f43c/,15001.0
2023-04-05,2023-04-19,Smith,Tina,Sale (Full),CSII,"Cardiovascular Systems, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/7c840533-d541-42ab-b8ca-361a1be272d2/,50001.0
2023-04-05,2023-04-19,Smith,Tina,Sale (Full),MDT,Medtronic plc. Ordinary Shares,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/7c840533-d541-42ab-b8ca-361a1be272d2/,100001.0
2023-04-05,2023-04-19,Smith,Tina,Sale (Full),CSII,"Cardiovascular Systems, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/7c840533-d541-42ab-b8ca-361a1be272d2/,50001.0
2023-03-20,2023-04-13,Hickenlooper,John W,Sale (Partial),BATRK,Liberty Media Corporation - Series C Liberty Brave,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4b312925-a9a6-48e1-baab-80010d8e2800/,15001.0
2023-03-20,2023-04-13,Hickenlooper,John W,Sale (Partial),FWONK,Liberty Media Corporation - Series C Liberty Formu,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/4b312925-a9a6-48e1-baab-80010d8e2800/,50001.0
2023-03-08,2023-04-13,Hickenlooper,John W,Sale (Partial),FWONK,Liberty Media Corporation - Series C Liberty Formu,"$500,001 - $1,000,000",https://efdsearch.senate.gov/search/view/ptr/4b312925-a9a6-48e1-baab-80010d8e2800/,500001.0
2023-03-08,2023-04-13,Hickenlooper,John W,Purchase,FWONK,Liberty Media Corporation - Series C Liberty Formu,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/4b312925-a9a6-48e1-baab-80010d8e2800/,250001.0
2023-03-20,2023-04-13,Hickenlooper,John W,Sale (Partial),LBRDK,Liberty Broadband Corporation - Class C Common Sto,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4b312925-a9a6-48e1-baab-80010d8e2800/,15001.0
2023-03-20,2023-04-13,Hickenlooper,John W,Sale (Partial),LSXMK,Liberty Media Corporation - Series C Liberty Siriu,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4b312925-a9a6-48e1-baab-80010d8e2800/,15001.0
2023-03-14,2023-04-12,Peters,Gary C,Purchase,O,Realty Income Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c72c43d7-f169-4954-ab54-f2b277f943bb/,15001.0
2023-03-13,2023-04-12,Peters,Gary C,Sale (Full),NUE,Nucor Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/c72c43d7-f169-4954-ab54-f2b277f943bb/,50001.0
2023-03-21,2023-04-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,15001.0
2023-03-21,2023-04-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,15001.0
2023-03-21,2023-04-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,50001.0
2023-03-21,2023-04-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,50001.0
2023-03-21,2023-04-12,Tuberville,Thomas H,Purchase,CLF,Cleveland-Cliffs Inc. Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,50001.0
2023-03-20,2023-04-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,50001.0
2023-03-10,2023-04-12,Tuberville,Thomas H,Purchase,KMB,Kimberly-Clark Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,15001.0
2023-03-07,2023-04-03,Carper,Thomas R,Sale (Partial),AAPL,Apple Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/83caeb49-28d0-4805-8599-c6d92c3afdd7/,15001.0
2023-04-28,2023-05-15,Hickenlooper,John W,Sale (Full),TTD,"The Trade Desk, Inc. - Class A Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1fd6d368-0262-4c40-bc47-1fff0f8a3ae6/,15001.0
2023-04-28,2023-05-15,Hickenlooper,John W,Sale (Full),DIS,Walt Disney Company (The) Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1fd6d368-0262-4c40-bc47-1fff0f8a3ae6/,15001.0
2023-04-28,2023-05-15,Hickenlooper,John W,Sale (Full),CMCSA,Comcast Corporation - Class A Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1fd6d368-0262-4c40-bc47-1fff0f8a3ae6/,15001.0
2023-04-28,2023-05-15,Hickenlooper,John W,Sale (Full),CCCS,CCC Intelligent Solutions Holdings Inc. Common Sto,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1fd6d368-0262-4c40-bc47-1fff0f8a3ae6/,15001.0
2023-04-28,2023-05-15,Hickenlooper,John W,Sale (Full),AMZN,"Amazon.com, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1fd6d368-0262-4c40-bc47-1fff0f8a3ae6/,15001.0
2023-05-01,2023-05-15,Hickenlooper,John W,Sale (Partial),CMG,"Chipotle Mexican Grill, Inc. Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/1fd6d368-0262-4c40-bc47-1fff0f8a3ae6/,100001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Partial),STX,Seagate Technology Holdings PLC - Ordinary Shares,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,15001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),BALL,Ball Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,15001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),COUP,Coupa Software Incorporated - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,15001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Partial),DIS,Walt Disney Company (The) Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,50001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),META,"Meta Platforms, Inc. - Class A Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,50001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),FDX,FedEx Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,50001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Partial),IRBT,iRobot Corporation - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,15001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),MTCH,"Match Group, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,15001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),NFLX,"Netflix, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,50001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),PYPL,"PayPal Holdings, Inc. - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,100001.0
2022-11-11,2023-05-15,Wyden,Ron L,Sale (Full),SQ,"Block, Inc. Class A Common Stock,","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b0c8c060-b625-4ade-bea9-624c36cd54dd/,15001.0
2023-04-04,2023-05-15,Capito,Shelley M,Sale (Full),DUK,Duke Energy Corporation (Holding Company) Common S,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/60987939-a116-41ee-86c2-8ba920461691/,15001.0
2023-04-28,2023-05-12,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-27,2023-05-12,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,100001.0
2023-04-26,2023-05-12,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-26,2023-05-12,Tuberville,Thomas H,Sale (Full),ATVI,"Activision Blizzard, Inc - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,100001.0
2023-04-24,2023-05-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,50001.0
2023-04-24,2023-05-12,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,100001.0
2023-04-24,2023-05-12,Tuberville,Thomas H,Purchase,CLF,Cleveland-Cliffs Inc. Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-04,2023-05-12,Tuberville,Thomas H,Sale (Partial),TSLA,"Tesla, Inc.  - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $190.00
                                                
Expires: 12/15/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-03,2023-05-12,Tuberville,Thomas H,Sale (Partial),TXN,"Texas Instruments Incorporated - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $180.00
                                                
Expires: 10/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-03,2023-05-12,Tuberville,Thomas H,Sale (Partial),MSFT,"Microsoft Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $250.00
                                                
Expires: 11/17/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-03,2023-05-12,Tuberville,Thomas H,Sale (Full),CSCO,"Cisco Systems, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-03,2023-05-12,Tuberville,Thomas H,Sale (Full),ANET,"Arista Networks, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f75ebb1-f361-48c9-b347-b76366b49029/,15001.0
2023-04-28,2023-05-11,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-27,2023-05-11,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,100001.0
2023-04-26,2023-05-11,Tuberville,Thomas H,Purchase,F,Ford Motor Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-26,2023-05-11,Tuberville,Thomas H,Sale (Full),ATVI,"Activision Blizzard, Inc - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,100001.0
2023-04-24,2023-05-11,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,50001.0
2023-04-24,2023-05-11,Tuberville,Thomas H,Sale (Partial),X,United States Steel Corporation Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,100001.0
2023-04-24,2023-05-11,Tuberville,Thomas H,Purchase,CLF,Cleveland-Cliffs Inc. Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-04,2023-05-11,Tuberville,Thomas H,Sale (Partial),TSLA,"Tesla, Inc.  - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $190.00
                                                
Expires: 12/15/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-03,2023-05-11,Tuberville,Thomas H,Sale (Partial),TXN,"Texas Instruments Incorporated - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $180.00
                                                
Expires: 10/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-03,2023-05-11,Tuberville,Thomas H,Sale (Partial),MSFT,"Microsoft Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $250.00
                                                
Expires: 11/17/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-03,2023-05-11,Tuberville,Thomas H,Sale (Full),CSCO,"Cisco Systems, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-03,2023-05-11,Tuberville,Thomas H,Sale (Full),ANET,"Arista Networks, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,15001.0
2023-04-11,2023-05-01,Duckworth,Ladda Tammy,Sale (Full),ITW,Illinois Tool Works Inc. Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/d13dcd12-a93c-4e85-8142-be77dea149f3/,15001.0
2023-04-13,2023-05-01,Carper,Thomas R,Sale (Full),CSCO,"Cisco Systems, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,15001.0
2023-06-09,2023-06-15,Hickenlooper,John W,Sale (Partial),SIRI,Sirius XM Holdings Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/fca2d837-22ec-457d-914a-45debad43294/,15001.0
2023-05-26,2023-06-15,Hickenlooper,John W,Sale (Partial),CMG,"Chipotle Mexican Grill, Inc. Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/fca2d837-22ec-457d-914a-45debad43294/,100001.0
2023-05-10,2023-06-15,Hickenlooper,John W,Sale (Full),VZ,Verizon Communications Inc. Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/fca2d837-22ec-457d-914a-45debad43294/,100001.0
