tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount,link,tx_amount_num
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),VZ,Verizon Communications Inc.,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CTXS,"Citrix Systems, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),PFE,Pfizer Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),AAPL,Apple Inc.,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),C,Citigroup Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),PRU,"Prudential Financial, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CSCO,"Cisco Systems, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),WMT,Walmart Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),PYPL,"PayPal Holdings, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),KMI,"Kinder Morgan, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),T,AT&T Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),MDLZ,"Mondelez International, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),FDX,FedEx Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),LOW,"Lowe's Companies, Inc.","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),TFC,Truist Financial Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),SAP,SAP SE,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),DOCU,"DocuSign, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),LMT,Lockheed Martin Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),DIS,The Walt Disney Company,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),AMGN,Amgen Inc.,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),BAC,Bank of America Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),STZ,"Constellation Brands, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),JD,"JD.com, Inc.","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),KEY,KeyCorp,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),ORCL,Oracle Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-03-12,2020-05-01,Loeffler,Kelly,Sale (Partial),DG,Dollar General Corporation,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-02-28,2020-05-01,Loeffler,Kelly,Sale (Partial),DG,Dollar General Corporation,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-02-28,2020-05-01,Loeffler,Kelly,Sale (Partial),CME,CME Group Inc.,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-02-27,2020-05-01,Loeffler,Kelly,Purchase,FIS,"Fidelity National Information Services, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),WDC,Western Digital Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,VMC,"Vulcan Materials Company
                                        
                                        
                                        
                                            Option Type: Put Strike price: $120.00
                                                
Expires: 05/15/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,UL,"The Unilever Group
                                        
                                        
                                        
                                            Option Type: Put Strike price: $55.00
                                                
Expires: 08/21/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,TRV,"The Travelers Companies, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $125.00
                                                
Expires: 04/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),TRV,"The Travelers Companies, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-03-31,2020-05-01,Loeffler,Kelly,Purchase,TRV,"The Travelers Companies, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,TJX,"The TJX Companies, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $55.00
                                                
Expires: 07/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,RTX,"Raytheon Technologies Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $125.00
                                                
Expires: 06/19/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,PRU,"Prudential Financial, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $87.50
                                                
Expires: 06/19/2020","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Partial),PRU,"Prudential Financial, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,PG,"The Procter & Gamble Company
                                        
                                        
                                        
                                            Option Type: Put Strike price: $110.00
                                                
Expires: 06/19/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,PANW,"Palo Alto Networks, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $150.00
                                                
Expires: 09/18/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,MRK,"Merck & Co., Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $77.50
                                                
Expires: 09/18/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,K,"Kellogg Company
                                        
                                        
                                        
                                            Option Type: Put Strike price: $60.00
                                                
Expires: 09/18/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),K,Kellogg Company,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,HIG,"The Hartford Financial Services Group, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $45.00
                                                
Expires: 09/18/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),HIG,"The Hartford Financial Services Group, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,GS,"The Goldman Sachs Group, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $215.00
                                                
Expires: 06/19/2020","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),GLNCY,Glencore plc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,EMR,"Emerson Electric Co.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $50.00
                                                
Expires: 01/15/2021","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,EMR,"Emerson Electric Co.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $67.50
                                                
Expires: 09/18/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),EMR,Emerson Electric Co.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DIS,"The Walt Disney Company
                                        
                                        
                                        
                                            Option Type: Put Strike price: $120.00
                                                
Expires: 04/17/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DFS,"Discover Financial Services
                                        
                                        
                                        
                                            Option Type: Put Strike price: $72.50
                                                
Expires: 07/17/2020","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DFS,"Discover Financial Services
                                        
                                        
                                        
                                            Option Type: Put Strike price: $72.50
                                                
Expires: 04/17/2020","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DD,"DuPont de Nemours, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $47.50
                                                
Expires: 07/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DD,"DuPont de Nemours, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $62.50
                                                
Expires: 04/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),DD,"DuPont de Nemours, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DAL,"Delta Air Lines, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $52.50
                                                
Expires: 09/18/2020","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,DAL,"Delta Air Lines, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $55.00
                                                
Expires: 06/19/2020","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),DAL,"Delta Air Lines, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CVX,"Chevron Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $92.50
                                                
Expires: 09/18/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CVX,"Chevron Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $105.00
                                                
Expires: 06/19/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CVX,Chevron Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CTSH,"Cognizant Technology Solutions Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $55.00
                                                
Expires: 07/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CTSH,"Cognizant Technology Solutions Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $55.00
                                                
Expires: 04/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CSCO,"Cisco Systems, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $45.00
                                                
Expires: 07/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CSCO,"Cisco Systems, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CR,"Crane Co.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $55.00
                                                
Expires: 09/18/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CR,"Crane Co.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $80.00
                                                
Expires: 06/19/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CR,Crane Co.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CMCSA,"Comcast Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $42.50
                                                
Expires: 07/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CMCSA,"Comcast Corporation
                                        
                                        
                                        
                                            Option Type: Put Strike price: $42.50
                                                
Expires: 04/17/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CAT,"Caterpillar Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $120.00
                                                
Expires: 08/21/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,CAT,"Caterpillar Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $125.00
                                                
Expires: 06/19/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CAH,"Cardinal Health, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,BP,"BP p.l.c.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $30.00
                                                
Expires: 11/20/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,BP,"BP p.l.c.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $35.00
                                                
Expires: 06/19/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AMGN,"Amgen Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $180.00
                                                
Expires: 10/16/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AIZ,"Assurant, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $100.00
                                                
Expires: 01/15/2021","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AIZ,"Assurant, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $125.00
                                                
Expires: 09/18/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),AIZ,"Assurant, Inc.","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AIG,"American International Group, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $40.00
                                                
Expires: 08/21/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AIG,"American International Group, Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $50.00
                                                
Expires: 05/15/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),AIG,"American International Group, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AFL,"Aflac Incorporated
                                        
                                        
                                        
                                            Option Type: Put Strike price: $50.00
                                                
Expires: 08/21/2020","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,AFL,"Aflac Incorporated
                                        
                                        
                                        
                                            Option Type: Put Strike price: $45.00
                                                
Expires: 05/15/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,ADM,"Archer-Daniels-Midland Company
                                        
                                        
                                        
                                            Option Type: Put Strike price: $42.00
                                                
Expires: 06/19/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),ADM,Archer-Daniels-Midland Company,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Purchase,ABBV,"AbbVie Inc.
                                        
                                        
                                        
                                            Option Type: Put Strike price: $80.00
                                                
Expires: 08/21/2020","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),HELE,Helen of Troy Limited,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),GOOGL,Alphabet Inc.,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),ARNA,"Arena Pharmaceuticals, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),ADP,"Automatic Data Processing, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),CME,CME Group Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),COST,Costco Wholesale Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),DG,Dollar General Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,15001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),FIS,"Fidelity National Information Services, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),IPHI,Inphi Corporation,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,50001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),MSFT,Microsoft Corporation,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),RTX,Raytheon Technologies Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-04-07,2020-05-01,Loeffler,Kelly,Sale (Full),VTR,"Ventas, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-03-20,2020-05-01,Loeffler,Kelly,Purchase,WDC,Western Digital Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-03-20,2020-05-01,Loeffler,Kelly,Purchase,K,Kellogg Company,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,100001.0
2020-03-20,2020-05-01,Loeffler,Kelly,Purchase,EMR,Emerson Electric Co.,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,250001.0
